cord_uid,type,sentence,sentence_tagged
9e5ajbgq,full_text,131,acidic//JJ content//NN soft//JJ drink//NNS combine//VBN sugar//NNS know//VBN reduce//VB oral//JJ ph//NN increase//VB cariogenic//JJ potential//NN tooth//NN 
9e5ajbgq,full_text,132,noteworthy//JJ low//JJ consumption//NN fresh//JJ fruit//NNS twice//PDT week//NN associate//VBN increase//VBN risk//NN dental//JJ carie//NNS primary//JJ school//NN child//NNS study//NN 
9e5ajbgq,full_text,133,contrast//NN literary//JJ evidence//NN provide//VB clear//JJ benefit//NN eat//VBG fresh//JJ fruit//NNS prevent//VBG cariogenesis//NN 
9e5ajbgq,full_text,134,certain//JJ fruit//NN extract//NNS morinda//JJ citrifolia//NN associate//VBN inhibit//VBG growth//NN cariogenic//JJ bacteria//NNS indicate//VBG need//NN evaluate//VB relevance//NN fresh//JJ fruit//NN consumption//NN dental//JJ carie//NNS experience//NN 
9e5ajbgq,full_text,135,general//JJ finding//NNS consistent//JJ study//NNS link//VBD intake//NN food//NNS high//JJ sugar//NN content//NN dental//JJ carie//NNS Saudi//NNP Arabia//NNP place//NNS 
9e5ajbgq,full_text,136,strength//NNS study//NN 
9e5ajbgq,full_text,137,information//NN risk//NN domain//NNS systematically//RB analyze//VBN aid//VB prioritize//VBG modifiable//JJ factor//NNS associate//VBN dental//JJ carie//NNS experience//NN child//NNS 
9e5ajbgq,full_text,138,unlike//IN prior//JJ study//NNS area//NN study//NN address//VBD issue//NN multicollinearity//NN correct//VBN potential//JJ bias//NN small//JJ sample//NN analysis//NN 
9e5ajbgq,full_text,139,comprehensive//JJ nature//NN information//NN collect//VBD encompass//VBG risk//NN domain//NNS enable//VBD evaluate//VB relative//JJ importance//NN individual//JJ factor//NNS socioeconomic//JJ factor//NNS component//NN seldom//RB address//VBN previous//JJ study//NNS 
9e5ajbgq,full_text,140,study//NN provide//VBZ need//VBN baseline//NN statistic//NNS population//NN characteristic//NNS aid//VB local//JJ authority//NNS international//JJ organization//NNS evaluate//VB improve//VB health//NN program//NNS aim//VBN mitigate//VBG burden//NN dental//JJ carie//NNS child//NNS 
9e5ajbgq,full_text,141,certain//JJ limitation//NNS study//NN consider//VBN interpret//VBG result//NNS 
9e5ajbgq,full_text,142,questionnaire//NN main//JJ study//NN instrument//NN subject//VBN recall//VB bias//NN 
9e5ajbgq,full_text,143,expect//VB result//NNS grossly//RB affect//VBN recall//NN owe//VBG recurrent//JJ current//JJ theme//NNS test//VBN questionnaire//NN 
9e5ajbgq,full_text,144,example//NN expect//VB accurate//JJ recollection//NN tooth//DT brushing//NN habit//NNS child//NN feeding//NN practice//NNS routine//JJ activity//NNS perform//VBN recent//JJ past//NN collection//NN information//NN flavor//VBN milk//NN recent//JJ trend//NN Saudi//NNP Arabia//NNP serve//VBZ example//NN current//JJ theme//NNS 
9e5ajbgq,full_text,145,study//NN sample//NN restricted//JJ male//JJ primary//JJ school//NN child//NNS Riyadh//NNP city//NN Saudi//NNP Arabia//NNP warrant//VBZ caution//NN generalize//VBG result//NNS entire//JJ country//NN give//VBN cultural//JJ homogeneity//NN urbanity//NN area//NN expect//VB estimate//NNS relevant//JJ general//JJ population//NN 
9e5ajbgq,full_text,146,study//NN support//VB generalize//VBG result//NNS girl//NN child//NNS sample//NN restricted//JJ boy//NNS comply//VB school//NN regulation//NNS cultural//JJ sensitivity//NNS saudi//JJ population//NN 
9e5ajbgq,full_text,147,finding//NNS relevant//JJ girl//NNS owe//VBG share//VBN cultural//JJ practice//NNS future//JJ research//NN evaluate//VB confirm//VB difference//NNS 
9e5ajbgq,full_text,148,nature//NN study//NN warrant//NNS draw//VBG causal//JJ inference//NNS 
9e5ajbgq,full_text,149,burden//NN dental//JJ carie//NNS high//JJ Saudi//NNP Arabia//NNP primary//JJ school//NN child//NNS aged//JJ year//NNS suffer//VBG preventable//JJ condition//NN 
9e5ajbgq,full_text,150,individual//JJ factor//NNS encompass//VBG risk//NN domain//NNS include//VBG oral//JJ health//NN behavior//NNS practice//NNS child//NN feeding//NN practice//NNS dietary//JJ habit//NNS find//VBN relevant//JJ factor//NNS associate//VBN dental//JJ carie//NNS socioeconomic//JJ factor//NNS 
9e5ajbgq,full_text,151,result//NNS consistent//JJ finding//NNS develop//VBN world//NN poor//JJ brushing//NN habit//NNS lack//NN dental//JJ coverage//NN health//NN insurance//NN high//JJ consumption//NN soda//NNS predominantly//RB associate//VBN dental//JJ carie//NNS 
9e5ajbgq,full_text,152,future//JJ research//NN focus//VB confirm//VBG unique//JJ globally//RB relevant//JJ associate//VBN factor//NNS dental//JJ carie//NNS identify//VBN study//NN include//VBG late//JJ adoption//NN brushing//NN frequent//JJ consumption//NN sugary//JJ snack//NNS meal//NNS consumption//NN fresh//JJ fruit//NNS flavor//VBD milk//NN 
9e5ajbgq,full_text,153,result//NNS support//VBP development//NN implementation//NN public//JJ awareness//NN campaign//NNS health//NN education//NN program//NNS target//VBN primary//JJ school//NN child//NNS promote//VB good//JJ oral//JJ health//NN behavior//NNS feeding//NN practice//NNS dietary//JJ habit//NNS 
z6okp606,full_text,0,heartening//NN increase//VBN dissemination//NN scientific//JJ knowledge//NN pandemic//JJ include//VBG online//JJ lecture//NNS increase//VBN use//NN preprint//NNS online//JJ discussion//NNS cancer//NN science//NN career//NN development//NN issue//NNS 
z6okp606,full_text,1,need//VBP extension//NN opportunity//NNS break//VB silos//NN ensure//VB young//JJ investigator//NNS chance//NN present//VB science//NN interact//VBP international//JJ leader//NNS field//NN silico//NN 
z6okp606,full_text,2,person//NN virtual//JJ scientific//JJ meeting//NNS tenuous//JJ balance//NN presentation//NNS established//JJ leader//NNS field//NN opportunity//NNS eci//NNS mark//NN 
z6okp606,full_text,3,need//VBP acutely//RB permanently//RB change//VB balance//NN increase//VB opportunity//NNS young//JJ investigator//NNS invite//VBN select//VBN talk//NNS meeting//NNS commensurate//NN reduction//NN presentation//NNS senior//JJ researcher//NNS 
z6okp606,full_text,4,result//VB increase//VBN diversity//NN exposure//NN investigator//NNS look//VBG secure//VB training//NN position//NN grant//NN promotion//NN 
z6okp606,full_text,5,local//JJ mentoring//NN critical//JJ easily//RB replace//VBN eci//NNS suffer//VBG owe//VBG reduce//VBN interaction//NN local//JJ mentor//NNS exposure//NN mentor//NNS outside//JJ institution//NNS 
z6okp606,full_text,6,need//VBP develop//VB innovative//JJ approach//NNS facilitate//VB broad//JJR mentoring//JJ opportunity//NNS 
z6okp606,full_text,7,example//NN invite//VBN young//JJ investigator//NNS join//VB virtual//JJ career//NN science//NN discussion//NNS joint//JJ lab//NN meeting//NNS 
z6okp606,full_text,8,addition//NN organization//NNS Department//NNP Defense//NNP Kidney//NNP Cancer//NNP Research//NNP Program//NNP initiate//VBN national//JJ academy//NN style//NN mentorship//NN programme//NNS support//VB early//JJ career//NN network//NNS distance//NN 
z6okp606,full_text,9,programme//NNS nascent//JJ seek//VB opportunity//NNS extend//VB mentoring//JJ scientific//JJ network//NNS benefit//NNS entire//JJ community//NN 
z6okp606,full_text,10,foundation//NNS government//NN funder//NNS show//VBN remarkable//JJ flexibility//NN give//VBN pause//NN research//NN forget//VB salary//NN core//NN research//NN expense//NNS example//NN animal//NN care//NN continue//VBP commensurate//NN productivity//NN 
z6okp606,full_text,11,funding//NN allow//VBZ propose//VBP career//NN award//NNS extend//VBN duration//NN period//NN support//NN allow//VB investigator//NNS recover//VB scientific//JJ progress//NN achieve//VB career//NN development//NN goal//NNS 
z6okp606,full_text,12,hard//JJS thing//NNS academic//JJ hiring//NN process//NN relative//JJ opacity//NN little//JJ information//NN priority//NNS position//NNS resource//NN availability//NN prospective//JJ applicant//NNS 
z6okp606,full_text,13,need//VBP radical//JJ transparency//NN hiring//NN process//NN eci//NNS obtain//VB clear//JJR sense//NN number//NN type//NN opportunity//NNS available//JJ career//NN stage//NN clear//JJ point//NNS contact//NN open//JJ position//NNS 
z6okp606,full_text,14,institution//NNS need//VBP enable//VB flexibility//NN eci//NNS transition//VB position//NN owe//VBG hiring//NN freeze//NNS visa//NN restriction//NNS lose//VB generation//NN good//JJS bright//JJS 
z6okp606,full_text,15,broad//JJR scale//NN critical//JJ moment//NN public//NN cognizant//NN science//NN medicine//NN pandemic//JJ 
z6okp606,full_text,16,seize//VB moment//NN engage//VB lay//VB people//NNS respective//JJ community//NNS importance//NN science//NN medicine//NN need//NN increase//VBN investment//NN medical//JJ research//NN benefit//VB society//NN engage//VB future//JJ generation//NNS pursue//VB career//NNS cancer//NN research//NN encourage//VB active//JJ participation//NN people//NNS affect//VBN cancer//NN research//NN clinical//JJ trial//NNS 
z6okp606,full_text,17,believe//VBP bold//JJ innovation//NNS essential//JJ preserve//VB career//NNS generation//NN cancer//NN innovator//NNS impact//NN allow//VBZ cancer//NN science//NN emerge//VB devastating//JJ crisis//NN strong//JJR inclusive//JJ forward//RB think//VBG great//JJR stride//NNS cancer//NN 
v9x1wnsp,full_text,0,neurology//NN registrar//NN work//VBG ward//NNS teaching//NN hospital//NN Pedro//NNP Ernesto//NNP University//NNP Hospital//NNP 
v9x1wnsp,full_text,1,public//JJ health//NN reference//NN centre//NN Rio//NNS prepare//VBN receive//VB patient//NNS worry//VBD soon//RBR later//RB contract//VB infection//NN begin//VBD feel//VB ill//JJ Sunday//NNP March//NNP week//NN quarantine//NN measure//NNS start//VBN despite//IN appropriate//JJ protective//JJ equipment//NN 
v9x1wnsp,full_text,2,mild//JJ common//JJ symptom//NNS include//VBG headache//NN cough//NN sore//RB throat//NN runny//JJ nose//NN sneeze//VBG moderate//JJ myalgia//NN feel//VBD unwell//JJ remain//VBD afebrile//JJ 
v9x1wnsp,full_text,3,test//VBN novel//JJ coronavirus//NN day//NN 
v9x1wnsp,full_text,4,fourth//JJ fifth//JJ day//NNS feel//VBD short//JJ breath//NN household//NN chore//NNS 
v9x1wnsp,full_text,5,monitor//VBD oxygen//NN saturation//NN home//NN remain//VBD time//NNS oxygen//NN supplementation//NN 
v9x1wnsp,full_text,6,auscultate//VBD lung//NNS find//VBD abnormality//NNS 
v9x1wnsp,full_text,7,day//NNS symptom//NNS awake//VBD Saturday//NNP fine//JJ 
v9x1wnsp,full_text,8,feel//VBD perfectly//RB healthy//JJ shortness//NN breath//NN headache//NN myalgia//NN 
v9x1wnsp,full_text,9,prepare//VBD morning//NN cup//NN coffee//NN 
v9x1wnsp,full_text,10,open//VBD new//JJ bag//NN freshly//RB ground//NN brazilian//JJ coffee//NN powder//NN save//VBG feel//VBD well//JJR habit//NN take//VBD deep//JJ sniff//NN 
v9x1wnsp,full_text,11,smell//VB absolutely//RB amazing//JJ smell//NN freshly//RB roast//VBN coffee//NN go//VBN entirely//RB 
v9x1wnsp,full_text,12,try//VBD recall//VB time//NN smell//VBN 
v9x1wnsp,full_text,13,bed//NN night//NN taste//NN smell//NN cup//NN tea//NN completely//RB normal//JJ 
v9x1wnsp,full_text,14,search//VBD new//JJ object//NNS food//NNS smell//VB perfume//NN spice//NNS bread//NN chocolate//NN lighted//JJ match//NN 
v9x1wnsp,full_text,15,try//VBD smell//VBG rub//VBG alcohol//NN result//VBG sneeze//VBG trigeminal//JJ nerve//NN okay//JJ 
v9x1wnsp,full_text,16,coffee//NN test//VBD taste//NN severely//RB compromise//VBN smell//NN 
v9x1wnsp,full_text,17,taste//VB bit//NN day//NN 
v9x1wnsp,full_text,18,sceptical//JJ mild//JJ symptom//NNS coronavirus//NN sudden//JJ complete//JJ anosmia//NN believe//VBD 
v9x1wnsp,full_text,19,pcr//NN polymerase//NN chain//NN reaction//NN test//NN result//NN come//VBD day//NNS positive//JJ 
v9x1wnsp,full_text,20,new//JJ coronavirus//NN 
v9x1wnsp,full_text,21,possibility//NN olfactory//JJ epithelium//NN pathway//NNS recover//VB fully//RB insult//NN intially//RB troubling//JJ 
v9x1wnsp,full_text,22,forever//RB sense//NN smell//NN 
v9x1wnsp,full_text,23,day//NNS pass//VBD morning//NN follow//VBD routine//NN olfactory//JJ testing//NN 
v9x1wnsp,full_text,24,wake//VB smell//VB seven//CD item//NNS coffee//NN deodorant//NN toothpaste//NN nutmeg//NN perfume//NN oregano//NNS banana//NN 
v9x1wnsp,full_text,25,fifth//JJ day//NN start//VBD identify//VB distant//JJ perfume//NN smell//NN actually//RB sweet//JJ smell//NN continue//VBD day//NN day//NN day//NN odour//NNS apparent//JJ distinguishable//JJ 
v9x1wnsp,full_text,26,soon//RB distinguish//VB distant//JJ perfume//NN smell//NN nutmeg//NN deodorant//NN 
v9x1wnsp,full_text,27,day//NNS finally//RB smell//VB delicious//JJ coffee//NN distinctly//RB tell//VB apart//RP single//JJ item//NN list//NN 
v9x1wnsp,full_text,28,relief//NN day//NN taste//NN improve//VBD 
v9x1wnsp,full_text,29,day//NN disease//NN onset//NN smell//NN taste//VB continue//VBP improve//VB 
v9x1wnsp,full_text,30,neurologist//NNS neglect//VBP clinical//JJ testing//NN olfactory//JJ nerve//NN value//VBG neurodegenerative//JJ disease//NNS coronavirus//NN pandemic//JJ shed//VBN new//JJ light//NN forget//VBN cranial//JJ nerve//NN 
v9x1wnsp,full_text,31,prevalence//NN olfactory//JJ disturbance//NNS infection//NNS high//JJ have//VBG victim//NN sudden//JJ total//JJ anosmia//NN rethought//VB neglectful//JJ behaviour//NNS 
v9x1wnsp,full_text,32,live//VBG quarantine//NN unable//JJ tell//VB food//NN spoil//VBN fire//NN unable//JJ enjoy//VB morning//NN coffee//NN feel//VBN completely//RB disorient//VBN 
v9x1wnsp,full_text,33,thankfully//RB effect//NNS longlaste//VBG last//VBN reconsider//VB way//NN think//VBP disturbance//NNS smell//NN neurology//NN 
mb93e483,abstract,0,publicly//RB fund//VBN repository//NNS covid//JJ database//NN right//NNS unrestricted//JJ research//NN analysis//NNS form//NN means//NN acknowledgement//NN original//JJ source//NN 
mb93e483,abstract,1,permission//NNS grant//VBN free//JJ Elsevier//NNP long//RB resource//NN centre//NN remain//VBZ active//JJ 
mb93e483,abstract,2,reply//NN exanthem//NNS specific//JJ skin//NN manifestation//NN multicenter//NN case//NN series//NN patient//NNS consider//VB exanthem//NNS associate//VBN virus//NN varicella//NN zoster//NN virus//NN herpes//NN simplex//NN rule//VBN 
mb93e483,abstract,3,cite//VB article//NN m//NN p//NN Chicharro//NNP p//NN De//NNP Argila//NNP D//NNP p//NN Daudén//NNP E//NNP Reply//NNP exanthem//NNS specific//JJ skin//NN manifestation//NN multicenter//NN case//NN series//NN patient//NNS consider//VB exanthem//NNS associate//VBN virus//NN varicella//NN zoster//NN virus//NN herpes//NN simplex//NN rule//VBN 
mb93e483,full_text,0,title//NN Reply//NNP exanthem//NNS specific//JJ skin//NN manifestation//NN multicenter//NN case//NN series//NN patient//NNS consider//VB exanthem//NN associate//VBN virus//NN varicella//NN zoster//NN virus//NN herpes//NN simplex//NN rule//VBN 
mb93e483,full_text,1,figure//NNS 
mb93e483,full_text,2,finally//RB agree//VBP idea//NN study//VBG recently//RB describe//VBN exanthem//NNS order//NN clarify//VB distinguish//VB dermatosis//NN use//VB identify//VB asymptomatic//JJ patient//NNS test//VB early//RBR today//NN patient//NNS affect//VBN skin//NN disease//NNS related//JJ mind//NN dermatological//JJ disease//NNS exist//NN 
mb93e483,full_text,3,think//VBP face//VBP patient//NN present//VBG rash//NN perform//VB tzanck//JJ smear//NN virus//NN culture//NN pcr//NN vesicle//NN fluid//NN skin//NN biopsy//NN order//NN rule//VB disseminate//VBN form//NNS common//JJ viral//JJ infection//NNS 
blwguyl4,abstract,0,environment//NN play//VBZ crucial//JJ role//NN economic//JJ social//JJ cultural//JJ behaviour//NN health//NN 
blwguyl4,abstract,1,beginning//NN industrialization//NN era//NN focus//VB economic//JJ development//NN cause//VBN detrimental//JJ effect//NNS environment//NN 
blwguyl4,abstract,2,century//NNS witness//VBN change//NNS global//JJ environmental//JJ factor//NNS rise//NN temperature//NN lead//VBG global//JJ warming//NN depletion//NN stratospheric//JJ ozone//NN layer//NN loss//NN biodiversity//NN marked//JJ degradation//NN air//NN water//NN quality//NN atmospheric//JJ pollution//NN cause//VBG upsurge//NN infectious//JJ noninfectious//JJ disease//NNS 
blwguyl4,abstract,3,environmental//JJ health//NN emerge//VBN important//JJ medicine//NN 
blwguyl4,abstract,4,World//NNP Health//NNP Organization//NNP estimate//VBZ global//JJ disease//NN burden//NN death//NNS attribute//VBN environmental//JJ factor//NNS 
blwguyl4,abstract,5,death//NNS heart//NN disease//NN cancer//NN respiratory//JJ disorder//NNS disease//NNS malaria//NN dengue//NN chikungunya//JJ cholera//NN increase//VBN change//NNS climate//NN especially//RB develop//VBG country//NNS 
blwguyl4,abstract,6,limited//JJ attention//NN sanitation//NN hygiene//NN quality//NN food//NN drinking//NN water//NN factor//NNS deforestation//NN increase//VBG vehicular//JJ traffic//NN migration//NN rural//NN urban//JJ area//NNS decrease//VBG water//NN resource//NNS inadequate//JJ drainage//NN system//NNS contribute//VBP increase//VB incidence//NN disease//NNS 
blwguyl4,abstract,7,need//NN hour//NN sensitize//VB way//NN ecology//NN degrade//VBN health//NN effect//NNS cause//VBG 
blwguyl4,abstract,8,holistic//JJ view//NN need//VBN address//VB problem//NN environmental//JJ health//NN agriculture//NN animal//JJ husbandry//NN public//JJ health//NN water//NN safety//NN air//NN pollution//NN need//VBP look//VBN combined//JJ manner//NN education//NN planning//NN resource//NN allocation//NN 
blwguyl4,abstract,9,close//JJ 
blwguyl4,full_text,0,ecosystem//NN define//VBN community//NN live//VBG being//NNS surviving//NN interact//VBG mutual//JJ interdependent//JJ relationship//NN physical//JJ environment//NN 
blwguyl4,full_text,1,thousand//NNS year//NNS man//NN live//VBN harmony//NN natural//JJ surrounding//NNS 
blwguyl4,full_text,2,environment//NN play//VBN crucial//JJ role//NN economic//JJ social//JJ cultural//JJ behaviour//NN health//NN 
